run_id,timestamp,elapsed_s,kalman_on_ratio,side,samples,leader_det_rate_pct,follower_det_rate_pct,det_rate_pct,stale_rate_pct,dsteer_mean_abs,dthr_mean_abs,pred_mae,pred_flips,steer_saturated_pct,throttle_saturated_pct,steer_max,throttle_max,mean_distance,mean_speed_mps,max_speed_mps,min_distance,distance_error_mean,mean_formation_error,mean_formation_iou,std_formation_iou,mean_per_boat_rms_m,std_per_boat_rms_m,mean_centroid_offset_m,std_centroid_offset_m,near_miss_count,fps
20260616_190239,2026-06-16T19:03:23,42.101,0.000000,Left,333,98.498498,0.000000,98.498498,2.402402,0.016738,0.013544,0.016059,18,0.000000,0.000000,0.397892,0.949961,97.168873,18.424819,20.108591,34.676113,58.913074,0.271500,0.345039,0.156928,16.083832,15.009952,9.264934,8.827569,0,0.0
20260616_190239,2026-06-16T19:03:23,42.101,0.000000,Right,331,87.915408,0.000000,87.915408,6.344411,0.023177,0.033364,0.031336,17,0.000000,0.000000,0.581578,0.949814,142.163346,14.879338,20.107910,9.841598,104.150927,0.382636,0.345039,0.156928,16.083832,15.009952,9.264934,8.827569,25,0.0
20260616_190331,2026-06-16T19:04:34,61.443,1.000000,Left,571,99.474606,0.000000,99.474606,3.152364,0.010623,0.016347,0.013795,38,0.000000,0.000000,0.449847,0.946195,86.386261,18.614818,20.099384,42.297627,49.183880,0.254317,0.292657,0.160279,51.765472,38.318343,29.020079,21.846863,0,0.0
20260616_190331,2026-06-16T19:04:34,61.443,1.000000,Right,566,76.148410,0.000000,76.148410,22.791519,0.011613,0.047631,0.019340,26,0.000000,0.000000,0.567498,0.946112,428.454961,13.170195,20.106209,20.882011,390.443910,0.384220,0.292657,0.160279,51.765472,38.318343,29.020079,21.846863,6,0.0
20260616_190542,2026-06-16T19:06:28,42.973,1.000000,Left,452,97.345133,0.000000,97.345133,3.761062,0.020853,0.021480,0.041864,52,0.000000,0.000000,0.819506,0.949989,288.966392,17.925597,20.111488,16.067811,248.833648,0.376765,0.343900,0.168882,19.951515,9.560988,12.312483,7.078153,11,0.0
20260616_190542,2026-06-16T19:06:28,42.973,1.000000,Right,445,97.303371,0.000000,97.303371,12.808989,0.018342,0.040628,0.037975,26,0.000000,0.000000,0.711026,0.949999,142.879172,17.143530,20.111565,23.697000,98.734798,0.341166,0.343900,0.168882,19.951515,9.560988,12.312483,7.078153,3,0.0
20260616_190646,2026-06-16T19:09:04,135.311,0.000000,Left,1332,74.249249,0.000000,74.249249,5.555556,0.008350,0.017951,0.010129,35,0.000000,0.000000,0.560706,0.932776,152.307755,13.900400,20.095984,25.519844,116.037060,0.256594,0.257550,0.217397,88.300705,124.360435,66.382346,101.013090,9,0.0
20260616_190646,2026-06-16T19:09:04,135.311,0.000000,Right,1324,69.259819,0.000000,69.259819,8.912387,0.016401,0.027316,0.025736,74,0.000000,0.000000,0.616981,0.949997,274.797107,12.338281,20.115921,7.181474,234.878266,0.403102,0.257550,0.217397,88.300705,124.360435,66.382346,101.013090,46,0.0
20260616_190936,2026-06-16T19:12:05,147.040,0.000000,Left,1461,25.462012,0.000000,25.462012,3.559206,0.008160,0.007276,0.023572,18,0.000000,0.000000,0.830184,0.950000,171.775209,4.331715,20.118238,7.234439,134.475114,0.406740,0.054813,0.137411,301.435318,177.256962,238.375124,144.224905,36,0.0
20260616_190936,2026-06-16T19:12:05,147.040,0.000000,Right,1448,27.348066,0.000000,27.348066,8.563536,0.006464,0.020388,0.021056,27,0.000000,0.000000,0.291027,0.949965,374.361144,4.736910,20.111252,9.466396,330.081048,0.380982,0.054813,0.137411,301.435318,177.256962,238.375124,144.224905,14,0.0
20260616_191233,2026-06-16T19:12:53,18.158,1.000000,Left,144,63.888889,0.000000,63.888889,4.861111,0.028437,0.036435,0.091604,13,0.000000,0.000000,0.726951,0.917719,137.988136,8.250412,18.127857,39.899037,60.612294,0.287105,0.277296,0.323461,53.331174,48.763236,42.736099,40.040669,0,0.0
20260616_191233,2026-06-16T19:12:53,18.158,1.000000,Right,144,34.027778,0.000000,34.027778,9.722222,0.001581,0.016465,0.009248,2,0.000000,0.000000,0.066615,0.823523,183.515964,4.269274,17.369389,105.005813,87.509820,0.171453,0.277296,0.323461,53.331174,48.763236,42.736099,40.040669,0,0.0
20260616_191317,2026-06-16T19:13:48,28.605,1.000000,Left,284,66.549296,0.000000,66.549296,22.887324,0.027142,0.047782,0.080722,17,0.000000,0.000000,0.789354,0.949957,369.116280,9.863579,20.108456,8.976434,334.227903,0.439361,0.201906,0.214663,62.109823,46.817039,39.310617,32.575338,13,0.0
20260616_191317,2026-06-16T19:13:48,28.605,1.000000,Right,283,77.738516,0.000000,77.738516,14.840989,0.008405,0.032946,0.012047,12,0.000000,0.000000,0.220462,0.949816,156.546932,13.405757,20.109015,52.353361,108.470009,0.311473,0.201906,0.214663,62.109823,46.817039,39.310617,32.575338,0,0.0
20260616_191358,2026-06-16T19:21:18,437.291,1.000000,Left,4259,18.126321,0.000000,18.126321,2.136652,0.004574,0.006942,0.039861,68,0.000000,0.000000,0.760810,0.937232,309.614473,3.009665,20.079540,43.597914,146.610930,0.253481,0.075935,0.141858,242.481181,148.799955,144.334902,89.599659,0,0.0
20260616_191358,2026-06-16T19:21:18,437.291,1.000000,Right,4214,96.938776,0.000000,96.938776,3.773137,0.009466,0.019737,0.013404,200,0.000000,0.000000,0.388004,0.949999,126.844853,17.737330,20.126923,24.229728,85.601818,0.296069,0.075935,0.141858,242.481181,148.799955,144.334902,89.599659,11,0.0
20260616_192129,2026-06-16T19:21:48,16.383,1.000000,Left,148,52.702703,0.000000,52.702703,23.648649,0.021743,0.057435,0.074500,9,0.000000,0.000000,0.588708,0.946258,153.985860,9.233203,20.085516,59.215677,134.331772,0.486542,0.143896,0.192790,62.976807,42.320828,48.600098,33.226011,0,0.0
20260616_192129,2026-06-16T19:21:48,16.383,1.000000,Right,148,11.486486,0.000000,11.486486,6.081081,0.007973,0.017797,0.086902,0,0.000000,0.000000,0.289923,0.935789,136.566843,2.273746,16.715330,58.903222,124.183248,0.519707,0.143896,0.192790,62.976807,42.320828,48.600098,33.226011,0,0.0
20260616_192154,2026-06-16T19:24:06,129.642,1.000000,Left,1239,5.649718,0.000000,5.649718,2.017756,0.003918,0.006148,0.088223,6,0.000000,0.000000,0.787891,0.949534,114.529992,1.207186,20.116362,18.832337,94.783022,0.504361,0.014024,0.058804,364.008003,179.202590,296.511793,147.107881,13,0.0
20260616_192154,2026-06-16T19:24:06,129.642,1.000000,Right,1231,4.874086,0.000000,4.874086,2.680747,0.001810,0.004308,0.082198,3,0.000000,0.000000,0.474260,0.925409,87.733984,0.859295,17.826416,5.550402,69.669845,0.587024,0.014024,0.058804,364.008003,179.202590,296.511793,147.107881,24,0.0
20260616_192416,2026-06-16T19:25:15,57.260,1.000000,Left,571,100.000000,0.000000,100.000000,1.225919,0.005673,0.012727,0.008874,26,0.000000,0.000000,0.468020,0.903791,321.352307,18.691210,20.065592,138.866343,152.284085,0.208371,0.461049,0.087390,15.542342,3.651689,7.824256,2.981817,0,0.0
20260616_192416,2026-06-16T19:25:15,57.260,1.000000,Right,566,100.000000,0.000000,100.000000,0.176678,0.012380,0.015345,0.017142,39,0.000000,0.000000,0.401625,0.949986,88.435806,17.932393,20.112499,20.785781,52.566679,0.304659,0.461049,0.087390,15.542342,3.651689,7.824256,2.981817,14,0.0
20260616_192524,2026-06-16T19:25:42,15.595,0.000000,Left,150,100.000000,0.000000,100.000000,0.000000,0.003944,0.009652,0.003867,6,0.000000,0.000000,0.093632,0.863301,187.624614,17.253180,20.029657,125.814229,54.678729,0.134231,0.283169,0.157583,37.612399,28.428186,23.008249,16.451623,0,0.0
20260616_192524,2026-06-16T19:25:42,15.595,0.000000,Right,148,41.216216,0.000000,41.216216,5.405405,0.015922,0.026224,0.043783,3,0.000000,0.000000,0.545891,0.945893,200.370567,4.793464,20.087461,68.814435,75.218615,0.353339,0.283169,0.157583,37.612399,28.428186,23.008249,16.451623,0,0.0
20260616_192547,2026-06-16T19:26:17,28.277,0.000000,Left,300,100.000000,0.000000,100.000000,0.666667,0.003788,0.007804,0.003451,9,0.000000,0.000000,0.285169,0.860815,295.570288,17.955801,20.027779,127.461979,91.355969,0.144076,0.471395,0.075142,13.372466,2.515702,6.033603,2.771596,0,0.0
20260616_192547,2026-06-16T19:26:17,28.277,0.000000,Right,292,100.000000,0.000000,100.000000,4.794521,0.012602,0.024080,0.013886,8,0.000000,0.000000,0.355733,0.949992,94.567253,17.499838,20.112143,18.237856,59.961769,0.307306,0.471395,0.075142,13.372466,2.515702,6.033603,2.771596,20,0.0
20260616_192642,2026-06-16T19:28:51,127.356,0.000000,Left,1233,92.944039,0.000000,92.944039,2.919708,0.007658,0.011529,0.007235,52,0.000000,0.000000,0.453412,0.890834,326.849778,17.689672,20.051600,135.419696,119.824746,0.172771,0.432529,0.119359,18.821310,15.493285,9.685504,10.686551,0,0.0
20260616_192642,2026-06-16T19:28:51,127.356,0.000000,Right,1226,100.000000,0.000000,100.000000,1.794454,0.011720,0.018323,0.012790,32,0.000000,0.000000,0.424872,0.949994,96.643072,17.979572,20.112797,15.321711,60.210126,0.297376,0.432529,0.119359,18.821310,15.493285,9.685504,10.686551,64,0.0
20260616_193038,2026-06-16T19:30:48,7.799,1.000000,Left,60,100.000000,0.000000,100.000000,0.000000,0.005826,0.024259,0.007591,4,0.000000,0.000000,0.084362,0.823264,187.245469,12.164325,18.216682,127.119503,30.092350,0.089946,0.623086,0.067768,6.765842,2.131223,2.344619,1.034515,0,0.0
20260616_193038,2026-06-16T19:30:48,7.799,1.000000,Right,59,100.000000,0.000000,100.000000,1.694915,0.011892,0.033347,0.017249,6,0.000000,0.000000,0.185109,0.936606,98.166110,15.652109,20.085119,46.420063,59.680889,0.267472,0.623086,0.067768,6.765842,2.131223,2.344619,1.034515,0,0.0
20260616_193115,2026-06-16T19:32:18,61.131,1.000000,Left,603,100.000000,0.000000,100.000000,2.653400,0.005091,0.016859,0.007584,38,0.000000,0.000000,0.326581,0.899979,361.950633,18.588092,20.064289,114.548471,156.229967,0.191400,0.423476,0.079400,18.632159,4.229578,9.295785,3.262068,0,0.0
20260616_193115,2026-06-16T19:32:18,61.131,1.000000,Right,595,100.000000,0.000000,100.000000,0.000000,0.011744,0.014361,0.016620,32,0.000000,0.000000,0.347133,0.949983,87.952360,18.013375,20.112017,29.334688,49.915548,0.288318,0.423476,0.079400,18.632159,4.229578,9.295785,3.262068,2,0.0
20260617_101947,2026-06-17T10:30:16,626.240,1.000000,Left,6664,63.550420,0.000000,63.550420,0.780312,0.007275,0.007135,0.014737,266,0.000000,0.000000,0.793815,0.949999,95.833454,12.127280,20.115833,14.807165,69.086854,0.298592,0.139719,0.199487,197.624257,145.990206,116.547657,86.769435,97,0.0
20260617_101947,2026-06-17T10:30:16,626.240,1.000000,Right,6610,59.137670,0.000000,59.137670,2.042360,0.007284,0.011680,0.019095,264,0.000000,0.000000,0.694297,0.949997,129.669360,10.839846,20.119818,11.354797,97.469936,0.335224,0.139719,0.199487,197.624257,145.990206,116.547657,86.769435,60,0.0
20260617_103029,2026-06-17T10:31:14,42.519,1.000000,Left,482,100.000000,0.000000,100.000000,0.000000,0.010454,0.009060,0.015794,33,0.000000,0.000000,0.480226,0.940465,84.121215,18.602974,20.094273,32.037392,36.816872,0.219720,0.522377,0.094289,6.030302,1.412424,3.926908,1.119553,0,0.0
20260617_103029,2026-06-17T10:31:14,42.519,1.000000,Right,470,100.000000,0.000000,100.000000,0.000000,0.003863,0.012670,0.005603,17,0.000000,0.000000,0.111496,0.895002,119.473707,17.272522,20.050831,92.560001,31.815923,0.142159,0.522377,0.094289,6.030302,1.412424,3.926908,1.119553,0,0.0
20260617_103123,2026-06-17T10:32:08,43.069,0.000000,Left,484,100.000000,0.000000,100.000000,0.000000,0.003846,0.007949,0.005152,35,0.000000,0.000000,0.295607,0.899345,130.402494,18.402918,20.062265,60.198487,36.248440,0.125336,0.735594,0.078956,3.218640,0.795427,1.979368,0.812456,0,0.0
20260617_103123,2026-06-17T10:32:08,43.069,0.000000,Right,480,100.000000,0.000000,100.000000,0.000000,0.003326,0.013131,0.004500,15,0.000000,0.000000,0.200261,0.875769,122.156758,17.130488,20.022146,54.290843,25.575575,0.109507,0.735594,0.078956,3.218640,0.795427,1.979368,0.812456,0,0.0
20260617_103231,2026-06-17T10:49:10,997.003,0.000000,Left,8241,32.241233,0.000000,32.241233,1.698823,0.005999,0.005659,0.015346,114,0.000000,0.000000,0.790535,0.949992,129.641043,6.000041,20.113556,5.038233,102.252478,0.317273,0.111033,0.180539,208.424707,155.371411,126.584735,96.983122,252,0.0
20260617_103231,2026-06-17T10:49:10,997.003,0.000000,Right,8154,89.906794,0.000000,89.906794,1.839588,0.010933,0.015146,0.013042,239,0.000000,0.000000,0.680390,0.949999,110.911148,16.289138,20.114393,4.698666,75.506538,0.311719,0.111033,0.180539,208.424707,155.371411,126.584735,96.983122,458,0.0
20260617_104923,2026-06-17T10:50:43,77.785,0.000000,Left,866,100.000000,0.000000,100.000000,0.230947,0.002622,0.006618,0.002693,33,0.000000,0.000000,0.139120,0.899295,90.839311,18.462682,20.022921,69.737829,24.065807,0.123758,0.630737,0.090069,4.594025,0.981117,2.710632,0.979642,0,0.0
20260617_104923,2026-06-17T10:50:43,77.785,0.000000,Right,858,100.000000,0.000000,100.000000,0.466200,0.003141,0.010583,0.003959,24,0.000000,0.000000,0.131873,0.890769,125.890446,17.207690,20.023600,75.282762,25.182031,0.110050,0.630737,0.090069,4.594025,0.981117,2.710632,0.979642,0,0.0
20260617_105052,2026-06-17T10:52:29,94.449,0.000000,Left,1001,100.000000,0.000000,100.000000,0.000000,0.001380,0.004650,0.001230,34,0.000000,0.000000,0.081643,0.867800,181.360879,18.711745,20.032812,131.655599,47.817649,0.120884,0.527748,0.112796,9.872716,4.199023,6.289581,2.740644,0,0.0
20260617_105052,2026-06-17T10:52:29,94.449,0.000000,Right,997,100.000000,0.000000,100.000000,0.401204,0.013338,0.016137,0.015007,45,0.000000,0.000000,0.672728,0.926107,240.359479,16.862827,20.084433,99.759393,65.120331,0.160471,0.527748,0.112796,9.872716,4.199023,6.289581,2.740644,0,0.0
20260617_105257,2026-06-17T10:53:36,36.468,0.000000,Left,398,56.783920,0.000000,56.783920,15.075377,0.013607,0.036726,0.024874,12,0.000000,0.000000,0.893292,0.899996,443.043892,8.089623,20.064487,108.206106,261.463512,0.257528,0.143324,0.158057,80.876120,61.019413,52.479993,36.215552,0,0.0
20260617_105257,2026-06-17T10:53:36,36.468,0.000000,Right,393,95.674300,0.000000,95.674300,6.615776,0.004145,0.021126,0.004578,8,0.000000,0.000000,0.163554,0.936635,309.413321,15.845561,20.098814,96.557875,127.244942,0.159788,0.143324,0.158057,80.876120,61.019413,52.479993,36.215552,0,0.0
20260617_105358,2026-06-17T10:54:12,11.782,0.000000,Left,114,100.000000,0.000000,100.000000,0.000000,0.012929,0.018714,0.010719,4,0.000000,0.000000,0.310779,0.949994,86.149934,16.760997,20.112026,23.499538,55.482722,0.295962,0.424040,0.271540,7.671342,4.356643,4.384173,3.993968,12,0.0
20260617_105358,2026-06-17T10:54:12,11.782,0.000000,Right,112,100.000000,0.000000,100.000000,2.678571,0.011524,0.030412,0.011574,4,0.000000,0.000000,0.312159,0.949997,90.370833,16.309664,20.111910,31.647237,52.818001,0.273078,0.424040,0.271540,7.671342,4.356643,4.384173,3.993968,0,0.0
20260624_231215,2026-06-24T23:13:03,45.791,0.218146,Left,523,100.000000,0.000000,100.000000,0.000000,0.002646,0.006074,0.002439,21,0.000000,0.000000,0.207907,0.864102,135.801598,18.299946,20.028879,93.100337,35.809721,0.119873,0.568153,0.123259,6.103671,1.878009,3.566996,1.360623,0,0.0
20260624_231215,2026-06-24T23:13:03,45.791,0.218146,Right,514,100.000000,0.000000,100.000000,0.583658,0.009145,0.014169,0.009637,16,0.000000,0.000000,0.362582,0.949993,87.554882,17.922652,20.111238,20.449322,45.331120,0.265478,0.568153,0.123259,6.103671,1.878009,3.566996,1.360623,18,0.0
20260624_231322,2026-06-24T23:14:09,45.083,1.000000,Left,477,100.000000,0.000000,100.000000,1.257862,0.001465,0.011781,0.001664,14,0.000000,0.000000,0.073055,0.888549,334.300950,18.293313,20.052782,131.193504,128.483459,0.168307,0.326487,0.059602,17.915660,3.526096,12.234528,2.403470,0,0.0
20260624_231322,2026-06-24T23:14:09,45.083,1.000000,Right,472,100.000000,0.000000,100.000000,0.423729,0.001877,0.017848,0.003211,23,0.000000,0.000000,0.074090,0.894561,254.036782,16.228216,20.053856,104.756698,56.584990,0.111462,0.326487,0.059602,17.915660,3.526096,12.234528,2.403470,0,0.0
20260624_231420,2026-06-24T23:14:50,28.170,1.000000,Left,303,100.000000,0.000000,100.000000,0.000000,0.002136,0.007871,0.002898,11,0.000000,0.000000,0.086660,0.867744,197.699513,18.053488,20.033352,139.389195,64.152504,0.147769,0.525951,0.065112,8.706430,1.800313,5.742164,1.365561,0,0.0
20260624_231420,2026-06-24T23:14:50,28.170,1.000000,Right,299,100.000000,0.000000,100.000000,3.010033,0.002234,0.021815,0.003685,15,0.000000,0.000000,0.087900,0.897444,232.318385,16.004080,20.061506,122.194485,58.216644,0.120813,0.525951,0.065112,8.706430,1.800313,5.742164,1.365561,0,0.0
20260624_231459,2026-06-24T23:15:32,30.510,1.000000,Left,319,100.000000,0.000000,100.000000,0.000000,0.002126,0.009641,0.002898,14,0.000000,0.000000,0.088184,0.883647,267.505468,18.052000,20.047701,145.536410,91.404542,0.152206,0.417488,0.070650,12.588899,2.787087,8.669987,2.020394,0,0.0
20260624_231459,2026-06-24T23:15:32,30.510,1.000000,Right,313,100.000000,0.000000,100.000000,1.597444,0.002425,0.021055,0.003748,13,0.000000,0.000000,0.070884,0.892112,241.027159,16.098459,20.055792,149.828166,53.348910,0.107430,0.417488,0.070650,12.588899,2.787087,8.669987,2.020394,0,0.0
20260624_231540,2026-06-24T23:15:58,14.688,1.000000,Left,140,100.000000,0.000000,100.000000,0.000000,0.002990,0.012864,0.004729,6,0.000000,0.000000,0.082617,0.882778,232.007950,16.373196,20.046785,129.519036,73.154208,0.141687,0.564298,0.079131,8.919770,2.232470,3.142269,1.864868,0,0.0
20260624_231540,2026-06-24T23:15:58,14.688,1.000000,Right,138,100.000000,0.000000,100.000000,0.724638,0.011232,0.023137,0.015942,14,0.000000,0.000000,0.258572,0.949993,96.302696,17.713224,20.111910,34.545215,63.750613,0.321340,0.564298,0.079131,8.919770,2.232470,3.142269,1.864868,0,0.0
20260624_231604,2026-06-24T23:16:34,27.564,1.000000,Left,279,100.000000,0.000000,100.000000,0.000000,0.002172,0.009242,0.002816,10,0.000000,0.000000,0.085720,0.870973,311.325725,17.638193,20.033958,144.542531,105.986280,0.150530,0.359426,0.068008,15.441804,3.664630,10.714539,2.530034,0,0.0
20260624_231604,2026-06-24T23:16:34,27.564,1.000000,Right,276,100.000000,0.000000,100.000000,0.724638,0.002396,0.018669,0.004249,13,0.000000,0.000000,0.068623,0.889700,255.020143,15.749313,20.053226,123.460295,57.578996,0.110736,0.359426,0.068008,15.441804,3.664630,10.714539,2.530034,0,0.0
20260624_231643,2026-06-24T23:17:04,19.158,1.000000,Left,188,100.000000,0.000000,100.000000,0.000000,0.009708,0.010373,0.011614,14,0.000000,0.000000,0.234376,0.928492,78.151937,18.198142,20.089737,37.895842,45.599854,0.263193,0.388455,0.176948,8.184659,2.794360,5.175408,2.178925,0,0.0
20260624_231643,2026-06-24T23:17:04,19.158,1.000000,Right,185,100.000000,0.000000,100.000000,1.081081,0.011425,0.025893,0.017379,19,0.000000,0.000000,0.307195,0.949963,94.589201,17.105420,20.111980,31.141434,57.894903,0.298501,0.388455,0.176948,8.184659,2.794360,5.175408,2.178925,0,0.0
20260624_231710,2026-06-24T23:17:36,23.479,1.000000,Left,233,100.000000,0.000000,100.000000,0.000000,0.003899,0.009720,0.007176,19,0.000000,0.000000,0.102876,0.883904,234.403911,17.573065,20.049852,134.768477,81.705687,0.154883,0.551699,0.085448,9.309043,2.125039,4.060643,1.815717,0,0.0
20260624_231710,2026-06-24T23:17:36,23.479,1.000000,Right,231,100.000000,0.000000,100.000000,0.000000,0.011805,0.017828,0.016768,19,0.000000,0.000000,0.332715,0.949977,88.490043,17.661133,20.112034,29.091684,51.776130,0.292951,0.551699,0.085448,9.309043,2.125039,4.060643,1.815717,4,0.0
20260624_231741,2026-06-24T23:18:33,49.236,1.000000,Left,511,100.000000,0.000000,100.000000,0.000000,0.001696,0.007825,0.002303,16,0.000000,0.000000,0.079185,0.885687,222.759454,18.492561,20.049662,137.136790,75.739465,0.152198,0.485642,0.071106,10.071908,2.316827,6.759304,1.744326,0,0.0
20260624_231741,2026-06-24T23:18:33,49.236,1.000000,Right,503,100.000000,0.000000,100.000000,0.596421,0.002174,0.015903,0.003523,20,0.000000,0.000000,0.074088,0.897627,232.796554,16.498447,20.060841,146.987775,53.177529,0.111610,0.485642,0.071106,10.071908,2.316827,6.759304,1.744326,0,0.0
20260624_231843,2026-06-24T23:19:12,27.062,1.000000,Left,282,100.000000,0.000000,100.000000,0.000000,0.002535,0.008216,0.003539,12,0.000000,0.000000,0.093908,0.851050,145.778635,17.973126,20.017057,121.224864,40.559780,0.130061,0.655513,0.062988,7.103438,1.458622,3.938118,0.977486,0,0.0
20260624_231843,2026-06-24T23:19:12,27.062,1.000000,Right,279,100.000000,0.000000,100.000000,1.075269,0.002366,0.019154,0.004086,10,0.000000,0.000000,0.072485,0.867044,234.592882,16.045029,20.025663,108.061873,49.471621,0.110825,0.655513,0.062988,7.103438,1.458622,3.938118,0.977486,0,0.0
20260624_231922,2026-06-24T23:20:39,75.160,1.000000,Left,755,100.000000,0.000000,100.000000,0.000000,0.001886,0.006460,0.002378,29,0.000000,0.000000,0.066925,0.863789,131.773815,18.552602,20.029263,107.157120,38.070666,0.132795,0.778193,0.065215,3.929709,1.282607,1.968964,0.771618,0,0.0
20260624_231922,2026-06-24T23:20:39,75.160,1.000000,Right,746,100.000000,0.000000,100.000000,0.134048,0.002342,0.014845,0.003697,26,0.000000,0.000000,0.079318,0.870016,182.525848,16.936639,20.024588,117.318851,38.191250,0.107759,0.778193,0.065215,3.929709,1.282607,1.968964,0.771618,0,0.0
20260624_232048,2026-06-24T23:21:06,14.970,1.000000,Left,132,100.000000,0.000000,100.000000,0.000000,0.012677,0.016663,0.014068,14,0.000000,0.000000,0.266565,0.939106,64.030445,17.792917,20.091740,25.622905,40.028909,0.293675,0.479852,0.091937,11.242473,3.153575,4.153565,2.033875,8,0.0
20260624_232048,2026-06-24T23:21:06,14.970,1.000000,Right,131,100.000000,0.000000,100.000000,0.000000,0.008707,0.023080,0.019098,13,0.000000,0.000000,0.231528,0.864822,273.227061,15.067489,20.031223,165.420841,67.583321,0.140222,0.479852,0.091937,11.242473,3.153575,4.153565,2.033875,0,0.0
20260624_232112,2026-06-24T23:22:38,83.369,1.000000,Left,820,100.000000,1.829268,100.000000,0.000000,0.002267,0.006092,0.002809,36,0.000000,0.000000,0.126385,0.879534,124.623098,18.525766,20.023214,107.920254,32.980870,0.124463,0.709064,0.062271,6.799618,2.044488,3.496749,1.224212,0,0.0
20260624_232112,2026-06-24T23:22:38,83.369,1.000000,Right,813,100.000000,1.845018,100.000000,0.000000,0.002179,0.013872,0.003461,34,0.000000,0.000000,0.086102,0.876226,222.875049,16.691680,20.033476,120.649650,46.107108,0.104831,0.709064,0.062271,6.799618,2.044488,3.496749,1.224212,0,0.0
20260624_232246,2026-06-24T23:22:56,8.220,1.000000,Left,62,100.000000,0.000000,100.000000,0.000000,0.004974,0.012953,0.007820,6,0.000000,0.000000,0.100198,0.889092,138.101443,15.917688,20.022150,120.430841,61.508306,0.204258,0.713249,0.113027,3.436449,1.301201,1.805486,1.196428,0,0.0
20260624_232246,2026-06-24T23:22:56,8.220,1.000000,Right,62,100.000000,0.000000,100.000000,0.000000,0.005561,0.025524,0.010798,7,0.000000,0.000000,0.087729,0.866144,185.237983,14.459094,20.029346,125.760331,52.693431,0.141947,0.713249,0.113027,3.436449,1.301201,1.805486,1.196428,0,0.0
20260625_170252,2026-06-25T17:10:47,472.195,1.000000,Left,4015,75.093400,0.000000,75.093400,7.148194,0.009150,0.022805,0.014549,232,0.000000,0.000000,0.521673,0.950000,137.183818,14.497173,20.679674,22.451375,113.243042,0.317613,0.228925,0.184841,99.458581,136.781356,58.198353,82.866638,52,0.0
20260625_170252,2026-06-25T17:10:47,472.195,1.000000,Right,3972,94.738167,0.000000,94.738167,10.850957,0.011665,0.032710,0.018631,287,0.000000,0.000000,0.551516,0.949984,220.889683,17.358181,20.985826,10.323993,196.734998,0.356315,0.228925,0.184841,99.458581,136.781356,58.198353,82.866638,202,0.0
20260625_171120,2026-06-25T17:13:43,131.379,1.000000,Left,1057,99.905393,0.000000,99.905393,2.459792,0.011052,0.019646,0.012898,74,0.000000,0.000000,0.264691,0.949750,74.989445,18.851996,20.344936,36.148740,40.112213,0.248334,0.455709,0.126501,7.840140,2.079270,4.532048,1.916014,0,0.0
20260625_171120,2026-06-25T17:13:43,131.379,1.000000,Right,1039,99.711261,0.000000,99.711261,5.389798,0.012230,0.029323,0.018365,81,0.000000,0.000000,0.358483,0.949987,110.665407,17.828729,20.285774,39.849857,62.645864,0.275043,0.455709,0.126501,7.840140,2.079270,4.532048,1.916014,0,0.0
20260625_194952,2026-06-25T19:51:06,57.468,1.000000,Left,682,100.000000,0.000000,100.000000,0.000000,0.009824,0.010212,0.010224,45,0.000000,0.000000,0.252084,0.942156,61.232797,18.802044,20.102545,31.450817,34.293141,0.279590,0.338092,0.119201,8.950344,1.890303,5.822481,1.837797,0,0.0
20260625_194952,2026-06-25T19:51:06,57.468,1.000000,Right,674,100.000000,0.000000,100.000000,0.000000,0.008603,0.014528,0.010700,35,0.000000,0.000000,0.287435,0.949985,98.555950,17.762485,20.110806,39.984765,52.193265,0.274192,0.338092,0.119201,8.950344,1.890303,5.822481,1.837797,0,0.0
20260625_195118,2026-06-25T19:53:44,143.152,1.000000,Left,1633,100.000000,0.000000,100.000000,0.000000,0.008296,0.006724,0.008627,88,0.000000,0.000000,0.210576,0.899983,71.713555,18.829021,20.063742,49.836720,26.159619,0.202648,0.413275,0.086665,7.568089,1.166462,4.893142,1.419326,0,0.0
20260625_195118,2026-06-25T19:53:44,143.152,1.000000,Right,1612,100.000000,0.000000,100.000000,0.000000,0.006731,0.012408,0.008316,75,0.000000,0.000000,0.214834,0.930369,111.344439,17.624334,20.087904,68.722711,40.971202,0.205240,0.413275,0.086665,7.568089,1.166462,4.893142,1.419326,0,0.0
20260625_200652,2026-06-25T20:08:28,93.592,1.000000,Left,1003,100.000000,0.000000,100.000000,0.000000,0.007830,0.007196,0.008371,51,0.000000,0.000000,0.195697,0.899988,77.314242,18.725794,20.049849,55.836781,28.062863,0.194859,0.489312,0.086781,6.499824,1.100944,4.055490,1.063769,0,0.0
20260625_200652,2026-06-25T20:08:28,93.592,1.000000,Right,996,100.000000,0.000000,100.000000,0.000000,0.004334,0.010737,0.006034,35,0.000000,0.000000,0.156348,0.899465,123.607779,17.324249,20.062977,87.945976,29.087172,0.136601,0.489312,0.086781,6.499824,1.100944,4.055490,1.063769,0,0.0
20260625_200837,2026-06-25T20:08:55,16.119,1.000000,Left,175,100.000000,0.000000,100.000000,10.285714,0.006973,0.046349,0.009301,11,0.000000,0.000000,0.130812,0.907279,131.278427,17.270806,20.199894,74.360684,60.577069,0.207786,0.339519,0.159450,25.030034,18.544010,14.411563,10.954176,0,0.0
